股票代码,股票简称,最新涨跌幅,个股热度[20250609],个股热度排名[20250609],market_code,code,最新价
688199.SH,久日新材,3.175,952.0,3438,17,688199,
600815.SH,厦工股份,1.087,951.5,3442,17,600815,
603360.SH,百傲化学,-1.398,951.5,3441,17,603360,
300917.SZ,特发服务,-0.570,951.0,3444,33,300917,
603138.SH,海量数据,1.080,951.0,3443,17,603138,
301175.SZ,中科环保,-0.193,949.0,3445,33,301175,
000978.SZ,桂林旅游,0.000,947.5,3447,33,000978,
600971.SH,恒源煤电,0.609,947.5,3446,17,600971,
300572.SZ,安车检测,0.995,947.0,3450,33,300572,
600628.SH,新世界,-0.405,947.0,3449,17,600628,
603668.SH,天马科技,-1.446,947.0,3448,17,603668,
000402.SZ,金融街,-0.353,946.0,3453,33,000402,
002807.SZ,江阴银行,0.870,946.0,3452,33,002807,
301148.SZ,嘉戎技术,-1.839,946.0,3451,33,301148,
002231.SZ,*ST奥维,0.612,945.0,3455,33,002231,
300266.SZ,兴源环境,-2.524,945.0,3454,33,300266,
300470.SZ,中密控股,0.652,944.5,3456,33,300470,
000923.SZ,河钢资源,1.292,944.0,3459,33,000923,
601139.SH,深圳燃气,0.467,944.0,3458,17,601139,
832566.BJ,梓橦宫,0.593,944.0,3457,151,832566,
688385.SH,复旦微电,-0.676,943.5,3460,17,688385,
002225.SZ,濮耐股份,1.230,943.0,3462,33,002225,
002372.SZ,伟星新材,-0.626,943.0,3461,33,002372,
688403.SH,汇成股份,1.965,941.5,3463,17,688403,
600075.SH,新疆天业,0.714,940.5,3464,17,600075,
301607.SZ,富特科技,0.264,939.5,3465,33,301607,
002585.SZ,双星新材,0.393,939.0,3467,33,002585,
600236.SH,桂冠电力,1.089,939.0,3466,17,600236,
000623.SZ,吉林敖东,-0.541,938.0,3469,33,000623,
601311.SH,骆驼股份,-0.119,938.0,3468,17,601311,
688229.SH,博睿数据,3.641,936.0,3470,17,688229,
600483.SH,福能股份,0.104,935.0,3472,17,600483,
688310.SH,迈得医疗,3.758,935.0,3471,17,688310,
300816.SZ,艾可蓝,-1.455,934.5,3473,33,300816,
002168.SZ,*ST惠程,-2.395,933.5,3474,33,002168,
300236.SZ,上海新阳,0.136,933.0,3476,33,300236,
603205.SH,健尔康,-0.862,933.0,3475,17,603205,
002078.SZ,太阳纸业,0.566,932.5,3477,33,002078,
300787.SZ,海能实业,0.566,932.0,3479,33,300787,
603126.SH,中材节能,0.807,932.0,3478,17,603126,
000411.SZ,英特集团,-0.659,931.5,3482,33,000411,
003031.SZ,中瓷电子,0.352,931.5,3481,33,003031,
688103.SH,国力股份,-2.718,931.5,3480,17,688103,
300844.SZ,山水比德,-0.552,931.0,3483,33,300844,
002913.SZ,奥士康,-1.186,930.5,3485,33,002913,
300743.SZ,天地数码,-0.737,930.5,3484,33,300743,
301326.SZ,捷邦科技,-1.715,930.0,3487,33,301326,
603137.SH,恒尚节能,0.661,930.0,3486,17,603137,
000554.SZ,泰山石油,2.083,929.5,3489,33,000554,
300778.SZ,新城市,-0.333,929.5,3488,33,300778,
600335.SH,国机汽车,0.311,929.0,3490,17,600335,
301626.SZ,苏州天脉,-1.011,928.0,3491,33,301626,
300062.SZ,中能电气,1.152,927.5,3494,33,300062,
600825.SH,新华传媒,-0.879,927.5,3493,17,600825,
605500.SH,森林包装,2.582,927.5,3492,17,605500,
000068.SZ,华控赛格,1.502,927.0,3496,33,000068,
000959.SZ,首钢股份,1.724,927.0,3495,33,000959,
002267.SZ,陕天然气,-0.870,926.5,3497,33,002267,
688188.SH,柏楚电子,0.503,926.0,3498,17,688188,
600929.SH,雪天盐业,0.784,925.5,3499,17,600929,
603676.SH,卫信康,0.355,925.0,3500,17,603676,
300453.SZ,三鑫医疗,0.362,924.5,3502,33,300453,
603687.SH,大胜达,-0.538,924.5,3501,17,603687,
000663.SZ,永安林业,1.711,924.0,3505,33,000663,
603337.SH,杰克股份,-1.265,924.0,3504,17,603337,
688266.SH,泽璟制药,0.332,924.0,3503,17,688266,
300486.SZ,东杰智能,-1.223,923.5,3507,33,300486,
688347.SH,华虹公司,-0.122,923.5,3506,17,688347,
002138.SZ,顺络电子,-1.458,923.0,3509,33,002138,
688227.SH,品高股份,4.080,923.0,3508,17,688227,
001400.SZ,江顺科技,-0.162,922.5,3510,33,001400,
300557.SZ,理工光科,0.363,922.0,3513,33,300557,
300733.SZ,西菱动力,-1.188,922.0,3512,33,300733,
600688.SH,上海石化,0.355,922.0,3511,17,600688,
603596.SH,伯特利,-0.520,921.5,3515,17,603596,
688016.SH,心脉医疗,-1.164,921.5,3514,17,688016,
300589.SZ,江龙船艇,0.260,921.0,3516,33,300589,
300789.SZ,唐源电气,2.963,920.0,3517,33,300789,
002823.SZ,凯中精密,-0.669,919.5,3521,33,002823,
301270.SZ,汉仪股份,1.525,919.5,3520,33,301270,
301339.SZ,通行宝,-1.412,919.5,3519,33,301339,
301591.SZ,肯特股份,-1.184,919.5,3518,33,301591,
000731.SZ,四川美丰,0.727,919.0,3524,33,000731,
301300.SZ,远翔新材,0.518,919.0,3523,33,301300,
688090.SH,瑞松科技,-8.303,919.0,3522,17,688090,
600152.SH,维科技术,-0.159,917.0,3526,17,600152,
688318.SH,财富趋势,-1.759,917.0,3525,17,688318,
603181.SH,皇马科技,-0.469,916.5,3527,17,603181,
603458.SH,勘设股份,2.092,916.0,3528,17,603458,
300055.SZ,万邦达,-0.716,915.0,3529,33,300055,
301678.SZ,新恒汇,,914.5,3531,33,301678,
831961.BJ,创远信科,-2.667,914.5,3530,151,831961,
600513.SH,联环药业,0.000,914.0,3533,17,600513,
603757.SH,大元泵业,1.420,914.0,3532,17,603757,
002133.SZ,广宇集团,-0.669,912.5,3536,33,002133,
300497.SZ,富祥药业,-0.323,912.5,3535,33,300497,
688400.SH,凌云光,-0.921,912.5,3534,17,688400,
603116.SH,红蜻蜓,0.333,912.0,3537,17,603116,
301053.SZ,远信工业,0.731,911.5,3538,33,301053,
002725.SZ,跃岭股份,-0.169,911.0,3540,33,002725,
600814.SH,杭州解百,-0.995,911.0,3539,17,600814,
301055.SZ,张小泉,-0.303,910.5,3541,33,301055,
600228.SH,*ST返利,0.235,910.0,3542,22,600228,
000050.SZ,深天马A,-0.602,909.0,3543,33,000050,
300830.SZ,金现代,-0.233,908.5,3544,33,300830,
000987.SZ,越秀资本,-0.904,907.0,3547,33,000987,
300389.SZ,艾比森,0.181,907.0,3546,33,300389,
300508.SZ,维宏股份,0.360,907.0,3545,33,300508,
002653.SZ,海思科,-2.118,906.0,3548,33,002653,
300667.SZ,必创科技,-0.777,905.0,3550,33,300667,
301258.SZ,富士莱,-0.780,905.0,3549,33,301258,
000655.SZ,金岭矿业,1.433,904.0,3551,33,000655,
000930.SZ,中粮科技,0.182,903.5,3552,33,000930,
300145.SZ,南方泵业,-0.880,902.5,3554,33,300145,
873527.BJ,夜光明,-5.738,902.5,3553,151,873527,
000717.SZ,中南股份,0.410,902.0,3556,33,000717,
603348.SH,文灿股份,-0.877,902.0,3555,17,603348,
300227.SZ,光韵达,-0.697,901.5,3559,33,300227,
300956.SZ,英力股份,-0.193,901.5,3558,33,300956,
600697.SH,欧亚集团,0.000,901.5,3557,17,600697,
300911.SZ,亿田智能,-0.222,901.0,3562,33,300911,
600736.SH,苏州高新,0.000,901.0,3561,17,600736,
688023.SH,安恒信息,1.748,901.0,3560,17,688023,
300205.SZ,*ST天喻,-0.500,900.5,3563,33,300205,
000672.SZ,上峰水泥,0.991,899.5,3565,33,000672,
300381.SZ,溢多利,-0.124,899.5,3564,33,300381,
688377.SH,迪威尔,6.007,899.0,3566,17,688377,
300599.SZ,雄塑科技,1.208,898.0,3567,33,300599,
300529.SZ,健帆生物,-0.413,897.5,3568,33,300529,
001259.SZ,利仁科技,0.938,897.0,3571,33,001259,
002931.SZ,锋龙股份,0.422,897.0,3569,33,002931,
002833.SZ,弘亚数控,-0.835,897.0,3570,33,002833,
300919.SZ,中伟股份,-0.632,896.5,3573,33,300919,
688155.SH,先惠技术,0.212,896.5,3572,17,688155,
605155.SH,西大门,0.860,895.5,3574,17,605155,
001299.SZ,美能能源,0.915,895.0,3578,33,001299,
002571.SZ,德力股份,0.663,895.0,3577,33,002571,
600976.SH,健民集团,0.370,895.0,3576,17,600976,
839790.BJ,联迪信息,-2.995,895.0,3575,151,839790,
300269.SZ,联建光电,0.993,894.5,3579,33,300269,
300272.SZ,开能健康,-0.161,893.5,3580,33,300272,
300595.SZ,欧普康视,-0.972,893.0,3582,33,300595,
300984.SZ,金沃股份,0.459,893.0,3581,33,300984,
002299.SZ,圣农发展,0.000,892.5,3583,33,002299,
300288.SZ,朗玛信息,-0.416,892.0,3587,33,300288,
300915.SZ,海融科技,-2.645,892.0,3586,33,300915,
600517.SH,国网英大,-0.201,892.0,3585,17,600517,
603299.SH,苏盐井神,0.310,892.0,3584,17,603299,
600088.SH,中视传媒,-0.553,891.5,3589,17,600088,
600708.SH,光明地产,-0.260,891.5,3588,17,600708,
002614.SZ,奥佳华,-0.305,891.0,3591,33,002614,
301551.SZ,无线传媒,-1.893,891.0,3590,33,301551,
603779.SH,威龙股份,-0.529,890.5,3593,17,603779,
605287.SH,德才股份,2.201,890.5,3592,17,605287,
600282.SH,南钢股份,0.725,890.0,3594,17,600282,
601665.SH,齐鲁银行,0.151,889.5,3595,17,601665,
688270.SH,臻镭科技,-1.388,888.5,3596,17,688270,
000798.SZ,中水渔业,0.687,888.0,3597,33,000798,
002109.SZ,兴化股份,2.417,887.5,3598,33,002109,
688048.SH,长光华芯,0.981,887.0,3599,17,688048,
605577.SH,龙版传媒,-0.310,886.0,3601,17,605577,
839719.BJ,宁新新材,1.429,886.0,3600,151,839719,
603888.SH,新华网,-0.385,885.5,3603,17,603888,
839273.BJ,一致魔芋,-1.510,885.5,3602,151,839273,
600636.SH,*ST国化,0.506,885.0,3604,22,600636,
300125.SZ,*ST聆达,1.982,884.5,3606,33,300125,
605077.SH,华康股份,1.442,884.5,3605,17,605077,
002408.SZ,齐翔腾达,0.432,883.5,3607,33,002408,
301458.SZ,钧崴电子,-0.778,882.5,3609,33,301458,
601992.SH,金隅集团,0.645,882.5,3608,17,601992,
000031.SZ,大悦城,0.377,882.0,3611,33,000031,
002293.SZ,罗莱生活,-2.954,882.0,3610,33,002293,
300834.SZ,星辉环材,-0.835,881.5,3612,33,300834,
603212.SH,赛伍技术,0.522,881.0,3613,17,603212,
600367.SH,红星发展,0.381,880.5,3614,17,600367,
300232.SZ,洲明科技,-0.582,880.0,3615,33,300232,
300020.SZ,ST银江,0.775,879.0,3617,33,300020,
835305.BJ,*ST云创,3.128,879.0,3616,151,835305,
300467.SZ,迅游科技,-2.391,878.5,3619,33,300467,
605277.SH,新亚电子,0.128,878.5,3618,17,605277,
002667.SZ,威领股份,-0.241,878.0,3620,33,002667,
600831.SH,ST广网,0.309,877.0,3621,22,600831,
300862.SZ,蓝盾光电,-4.609,876.5,3622,33,300862,
300656.SZ,民德电子,-0.620,876.0,3623,33,300656,
301290.SZ,东星医疗,-2.296,875.5,3624,33,301290,
600197.SH,伊力特,0.068,874.5,3625,17,600197,
300440.SZ,运达科技,-1.325,873.5,3626,33,300440,
000920.SZ,沃顿科技,-0.098,873.0,3629,33,000920,
300092.SZ,科新机电,-0.865,873.0,3628,33,300092,
300208.SZ,*ST中程,,873.0,3627,33,300208,
002715.SZ,登云股份,-1.240,872.5,3630,33,002715,
300410.SZ,正业科技,0.833,872.0,3631,33,300410,
601228.SH,广州港,0.313,871.0,3633,17,601228,
688072.SH,拓荆科技,0.449,871.0,3632,17,688072,
000788.SZ,北大医药,0.000,870.0,3636,33,000788,
002140.SZ,东华科技,0.538,870.0,3635,33,002140,
002606.SZ,大连电瓷,-0.115,870.0,3634,33,002606,
000927.SZ,中国铁物,0.000,869.5,3641,33,000927,
002910.SZ,庄园牧场,0.000,869.5,3640,33,002910,
300659.SZ,中孚信息,0.509,869.5,3639,33,300659,
301310.SZ,鑫宏业,0.269,869.5,3638,33,301310,
688372.SH,伟测科技,0.701,869.5,3637,17,688372,
301600.SZ,慧翰股份,0.010,869.0,3643,33,301600,
603788.SH,宁波高发,0.316,869.0,3642,17,603788,
603001.SH,奥康国际,0.775,868.5,3645,17,603001,
603279.SH,景津装备,0.682,868.5,3644,17,603279,
300959.SZ,线上线下,-0.725,868.0,3648,33,300959,
600507.SH,方大特钢,0.723,868.0,3647,17,600507,
600716.SH,凤凰股份,1.939,868.0,3646,17,600716,
301183.SZ,东田微,0.801,866.5,3649,33,301183,
002661.SZ,克明食品,-0.776,865.5,3651,33,002661,
601598.SH,中国外运,0.000,865.5,3650,17,601598,
002755.SZ,奥赛康,0.465,865.0,3653,33,002755,
603185.SH,弘元绿能,-0.141,865.0,3652,17,603185,
300981.SZ,中红医疗,0.855,864.0,3654,33,300981,
300305.SZ,裕兴股份,2.037,863.5,3657,33,300305,
600803.SH,新奥股份,0.787,863.5,3656,17,600803,
600874.SH,创业环保,-0.511,863.5,3655,17,600874,
300772.SZ,运达股份,-0.653,863.0,3658,33,300772,
300501.SZ,海顺新材,1.332,862.5,3661,33,300501,
920029.BJ,开发科技,-2.902,862.5,3659,151,920029,
873665.BJ,科强股份,-2.013,862.5,3660,151,873665,
603858.SH,步长制药,-0.121,860.5,3663,17,603858,
603968.SH,醋化股份,1.629,860.5,3662,17,603968,
300700.SZ,岱勒新材,-1.014,860.0,3664,33,300700,
300592.SZ,华凯易佰,-1.802,860.0,3665,33,300592,
600071.SH,凤凰光学,-1.682,859.5,3666,17,600071,
002799.SZ,环球印务,0.633,859.0,3668,33,002799,
603289.SH,泰瑞机器,1.528,859.0,3667,17,603289,
003019.SZ,宸展光电,-2.232,858.5,3671,33,003019,
603179.SH,新泉股份,-2.755,858.5,3670,17,603179,
833943.BJ,优机股份,-0.638,858.5,3669,151,833943,
002039.SZ,黔源电力,0.635,858.0,3672,33,002039,
002430.SZ,杭氧股份,0.419,857.5,3673,33,002430,
000820.SZ,*ST节能,1.053,857.0,3674,33,000820,
002877.SZ,智能自控,0.117,856.5,3676,33,002877,
603721.SH,*ST天择,1.093,856.5,3675,22,603721,
600689.SH,上海三毛,0.505,856.0,3677,17,600689,
300025.SZ,华星创业,0.287,855.5,3679,33,300025,
430418.BJ,苏轴股份,-1.285,855.5,3678,151,430418,
600525.SH,ST长园,-1.497,855.0,3680,22,600525,
600235.SH,民丰特纸,1.818,855.0,3681,17,600235,
000708.SZ,中信特钢,0.801,854.5,3685,33,000708,
002011.SZ,盾安环境,-1.215,854.5,3684,33,002011,
300987.SZ,川网传媒,0.614,854.5,3683,33,300987,
600802.SH,福建水泥,1.762,854.5,3682,17,600802,
000972.SZ,*ST中基,-0.559,854.0,3687,33,000972,
603135.SH,中重科技,-0.099,854.0,3686,17,603135,
300889.SZ,爱克股份,1.344,853.5,3688,33,300889,
002646.SZ,天佑德酒,-0.210,853.0,3689,33,002646,
002234.SZ,民和股份,0.599,852.0,3690,33,002234,
002524.SZ,光正眼科,0.932,851.0,3692,33,002524,
002578.SZ,闽发铝业,1.875,851.0,3691,33,002578,
300841.SZ,康华生物,-1.554,850.5,3694,33,300841,
301601.SZ,惠通科技,-1.380,850.5,3693,33,301601,
002912.SZ,中新赛克,0.389,849.0,3696,33,002912,
832735.BJ,德源药业,-0.680,849.0,3695,151,832735,
603016.SH,新宏泰,1.634,848.5,3697,17,603016,
002483.SZ,润邦股份,0.000,848.0,3698,33,002483,
002686.SZ,亿利达,0.317,847.5,3699,33,002686,
603025.SH,大豪科技,-0.846,847.0,3700,17,603025,
000404.SZ,长虹华意,-0.566,845.0,3701,33,000404,
002218.SZ,拓日新能,0.000,844.5,3704,33,002218,
600510.SH,黑牡丹,0.403,844.5,3703,17,600510,
688709.SH,成都华微,1.389,844.5,3702,17,688709,
600020.SH,中原高速,0.201,844.0,3707,17,600020,
600268.SH,国电南自,0.000,844.0,3706,17,600268,
688099.SH,晶晨股份,0.058,844.0,3705,17,688099,
605389.SH,长龄液压,1.139,842.5,3708,17,605389,
300449.SZ,汉邦高科,0.120,842.0,3711,33,300449,
300482.SZ,万孚生物,-0.327,842.0,3710,33,300482,
300776.SZ,帝尔激光,-0.810,842.0,3709,33,300776,
301589.SZ,诺瓦星云,1.396,841.5,3712,33,301589,
301257.SZ,普蕊斯,-0.629,840.5,3713,33,301257,
688052.SH,纳芯微,-0.510,840.0,3714,17,688052,
600237.SH,铜峰电子,-0.282,839.5,3717,17,600237,
603628.SH,清源股份,0.761,839.5,3715,17,603628,
603439.SH,贵州三力,0.000,839.5,3716,17,603439,
300873.SZ,海晨股份,-0.891,838.0,3718,33,300873,
300319.SZ,麦捷科技,-0.759,837.5,3719,33,300319,
688499.SH,利元亨,-0.307,837.0,3721,17,688499,
920027.BJ,交大铁发,,837.0,3720,151,920027,
600987.SH,航民股份,-1.877,836.5,3723,17,600987,
603790.SH,雅运股份,2.680,836.5,3722,17,603790,
603355.SH,莱克电气,0.319,835.0,3724,17,603355,
002848.SZ,*ST高斯,0.791,834.5,3725,33,002848,
002758.SZ,浙农股份,0.764,833.5,3727,33,002758,
300195.SZ,长荣股份,-0.151,833.5,3726,33,300195,
300301.SZ,*ST长方,2.941,833.0,3728,33,300301,
002857.SZ,三晖电气,-0.377,832.0,3730,33,002857,
003025.SZ,思进智能,-0.369,832.0,3729,33,003025,
600548.SH,深高速,1.721,831.5,3731,17,600548,
002745.SZ,木林森,-0.761,831.0,3733,33,002745,
300855.SZ,图南股份,-1.138,831.0,3732,33,300855,
300370.SZ,安控科技,-0.365,829.5,3734,33,300370,
600097.SH,开创国际,0.494,829.0,3735,17,600097,
000636.SZ,风华高科,-0.369,828.5,3736,33,000636,
003017.SZ,大洋生物,0.369,828.0,3737,33,003017,
300051.SZ,琏升科技,0.139,827.5,3738,33,300051,
603558.SH,健盛集团,-0.752,827.0,3739,17,603558,
605288.SH,凯迪股份,0.774,825.5,3740,17,605288,
001308.SZ,康冠科技,0.836,824.5,3743,33,001308,
002494.SZ,华斯股份,1.461,824.5,3742,33,002494,
300172.SZ,中电环保,0.391,824.5,3741,33,300172,
688516.SH,奥特维,1.193,823.5,3744,17,688516,
000042.SZ,中洲控股,0.429,823.0,3745,33,000042,
301132.SZ,满坤科技,0.394,822.5,3746,33,301132,
000705.SZ,浙江震元,0.355,822.0,3750,33,000705,
301218.SZ,华是科技,0.447,822.0,3749,33,301218,
600586.SH,金晶科技,0.000,822.0,3748,17,600586,
600873.SH,梅花生物,0.284,822.0,3747,17,600873,
603551.SH,奥普科技,0.638,820.5,3751,17,603551,
603080.SH,新疆火炬,1.122,819.5,3752,17,603080,
300856.SZ,科思股份,0.065,818.5,3753,33,300856,
300335.SZ,迪森股份,-0.377,817.5,3755,33,300335,
600671.SH,天目药业,0.294,817.5,3754,17,600671,
002020.SZ,京新药业,-0.745,816.5,3757,33,002020,
603773.SH,沃格光电,-0.230,816.5,3756,17,603773,
301202.SZ,朗威股份,0.000,816.0,3761,33,301202,
430300.BJ,辰光医疗,0.302,816.0,3760,151,430300,
603171.SH,税友股份,-2.016,816.0,3759,17,603171,
688080.SH,映翰通,3.301,816.0,3758,17,688080,
688455.SH,科捷智能,-0.067,815.0,3762,17,688455,
600356.SH,恒丰纸业,1.368,814.0,3763,17,600356,
300295.SZ,三六五网,-1.913,813.5,3766,33,300295,
603685.SH,晨丰科技,2.456,813.5,3764,17,603685,
603216.SH,梦天家居,0.292,813.5,3765,17,603216,
301598.SZ,博科测试,-1.329,813.0,3768,33,301598,
301408.SZ,华人健康,-0.724,813.0,3769,33,301408,
603097.SH,江苏华辰,1.130,813.0,3767,17,603097,
000692.SZ,惠天热电,0.850,812.5,3772,33,000692,
301117.SZ,佳缘科技,0.550,812.5,3771,33,301117,
603043.SH,广州酒家,-1.104,812.5,3770,17,603043,
301265.SZ,华新环保,1.975,812.0,3774,33,301265,
603789.SH,*ST星农,1.601,812.0,3773,22,603789,
300487.SZ,蓝晓科技,-1.538,811.5,3775,33,300487,
002671.SZ,龙泉股份,0.443,811.0,3777,33,002671,
301057.SZ,汇隆新材,0.668,811.0,3776,33,301057,
300878.SZ,维康药业,0.120,808.5,3778,33,300878,
300412.SZ,迦南科技,-0.397,806.5,3780,33,300412,
301067.SZ,显盈科技,-0.267,806.5,3779,33,301067,
000885.SZ,城发环境,0.000,806.0,3781,33,000885,
000709.SZ,河钢股份,0.465,806.0,3782,33,000709,
300291.SZ,百纳千成,-0.998,805.5,3783,33,300291,
300685.SZ,艾德生物,-0.476,805.0,3785,33,300685,
600969.SH,郴电国际,-0.271,805.0,3784,17,600969,
300647.SZ,超频三,1.022,804.5,3787,33,300647,
688202.SH,美迪西,-2.262,804.5,3786,17,688202,
601089.SH,福元医药,0.622,802.0,3788,17,601089,
688239.SH,航宇科技,-1.090,801.0,3789,17,688239,
600064.SH,南京高科,0.264,800.5,3790,17,600064,
300242.SZ,佳云科技,-0.661,799.0,3792,33,300242,
300887.SZ,谱尼测试,-0.683,799.0,3791,33,300887,
600135.SH,乐凯胶片,0.688,798.0,3795,17,600135,
600273.SH,嘉化能源,0.000,798.0,3794,17,600273,
603601.SH,再升科技,0.273,798.0,3793,17,603601,
002573.SZ,清新环境,0.000,797.5,3796,33,002573,
603926.SH,铁流股份,-0.554,796.5,3799,17,603926,
605258.SH,协和电子,0.621,796.5,3798,17,605258,
834599.BJ,同力股份,-0.388,796.5,3797,151,834599,
603039.SH,泛微网络,-0.441,796.0,3800,17,603039,
002884.SZ,凌霄泵业,0.318,795.5,3802,33,002884,
300966.SZ,共同药业,1.536,795.5,3801,33,300966,
000020.SZ,深华发A,1.699,795.0,3803,33,000020,
002344.SZ,海宁皮城,-0.453,794.5,3804,33,002344,
603939.SH,益丰药房,-1.975,793.5,3805,17,603939,
301307.SZ,美利信,-2.088,793.0,3806,33,301307,
000790.SZ,华神科技,-0.504,792.5,3810,33,000790,
002790.SZ,瑞尔特,0.681,792.5,3809,33,002790,
301331.SZ,恩威医药,1.443,792.5,3808,33,301331,
831689.BJ,克莱特,-1.078,792.5,3807,151,831689,
301032.SZ,新柴股份,0.712,792.0,3813,33,301032,
688066.SH,航天宏图,-0.822,792.0,3812,17,688066,
837403.BJ,康农种业,2.428,792.0,3811,151,837403,
002801.SZ,微光股份,-1.364,791.5,3814,33,002801,
002198.SZ,嘉应制药,1.106,791.0,3818,33,002198,
300161.SZ,华中数控,-1.061,791.0,3817,33,300161,
600714.SH,金瑞矿业,1.438,791.0,3816,17,600714,
603329.SH,上海雅仕,-0.088,791.0,3815,17,603329,
002782.SZ,可立克,0.082,790.0,3819,33,002782,
000668.SZ,*ST荣控,0.483,789.0,3820,33,000668,
000968.SZ,蓝焰控股,1.662,788.5,3821,33,000968,
301628.SZ,强达电路,-1.370,788.0,3823,33,301628,
605086.SH,龙高股份,1.454,788.0,3822,17,605086,
688281.SH,华秦科技,0.551,787.0,3824,17,688281,
300632.SZ,光莆股份,0.648,786.5,3827,33,300632,
301219.SZ,腾远钴业,0.267,786.5,3826,33,301219,
688779.SH,五矿新能,0.606,786.5,3825,17,688779,
600640.SH,国脉文化,-0.418,785.5,3828,17,600640,
301039.SZ,中集车辆,-0.358,784.5,3829,33,301039,
300076.SZ,GQY视讯,-1.326,784.0,3832,33,300076,
300593.SZ,新雷能,-1.262,784.0,3831,33,300593,
301315.SZ,威士顿,-1.697,784.0,3830,33,301315,
002420.SZ,毅昌科技,0.500,783.0,3833,33,002420,
000509.SZ,华塑控股,-0.299,782.5,3834,33,000509,
002390.SZ,信邦制药,-0.560,782.0,3837,33,002390,
300441.SZ,鲍斯股份,-0.379,782.0,3836,33,300441,
301259.SZ,艾布鲁,-1.446,782.0,3835,33,301259,
002953.SZ,日丰股份,-0.385,781.5,3838,33,002953,
601965.SH,中国汽研,1.146,781.0,3840,17,601965,
688275.SH,万润新能,-0.135,781.0,3839,17,688275,
001965.SZ,招商公路,-0.554,780.5,3841,33,001965,
920819.BJ,颖泰生物,1.139,780.0,3842,151,920819,
002285.SZ,世联行,-0.866,779.5,3847,33,002285,
300932.SZ,三友联众,0.833,779.5,3846,33,300932,
600908.SH,无锡银行,0.649,779.5,3845,17,600908,
873806.BJ,云星宇,-1.095,779.5,3843,151,873806,
833533.BJ,骏创科技,-3.039,779.5,3844,151,833533,
000900.SZ,现代投资,0.966,779.0,3849,33,000900,
300644.SZ,南京聚隆,-0.342,779.0,3848,33,300644,
300933.SZ,中辰股份,-0.407,778.0,3850,33,300933,
603880.SH,南卫股份,1.055,777.5,3851,17,603880,
003018.SZ,金富科技,0.974,777.0,3852,33,003018,
300938.SZ,信测标准,-0.399,776.5,3853,33,300938,
301611.SZ,珂玛科技,-1.152,776.0,3855,33,301611,
603307.SH,扬州金泉,-3.435,776.0,3854,17,603307,
600266.SH,城建发展,0.462,774.0,3856,17,600266,
300797.SZ,钢研纳克,-0.730,773.0,3858,33,300797,
600962.SH,国投中鲁,-1.016,773.0,3857,17,600962,
300732.SZ,设研院,1.158,772.5,3860,33,300732,
301376.SZ,致欧科技,-2.526,772.5,3859,33,301376,
000570.SZ,苏常柴A,0.178,772.0,3863,33,000570,
600201.SH,生物股份,-0.405,772.0,3862,17,600201,
600722.SH,金牛化工,0.388,772.0,3861,17,600722,
300780.SZ,德恩精工,0.388,771.5,3864,33,300780,
